"starting_lang","lang_switch","cs","sensical","condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",70,"Una entrenadora se traga el paper on the field.",76.67608269,0,"na","na",4.932244
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",70,"Una entrenadora se traga el paper on the field.",76.67608269,1," entrenadora"," ent_ren_ad_ora",13.52352739
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",70,"Una entrenadora se traga el paper on the field.",76.67608269,2," se"," se",5.239831
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",70,"Una entrenadora se traga el paper on the field.",76.67608269,3," traga"," tr_aga",14.4973246
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",70,"Una entrenadora se traga el paper on the field.",76.67608269,4," el"," el",2.6931672
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",70,"Una entrenadora se traga el paper on the field.",76.67608269,5," paper"," paper",13.6910515
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",70,"Una entrenadora se traga el paper on the field.",76.67608269,6," on"," on",9.370429
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",70,"Una entrenadora se traga el paper on the field.",76.67608269,7," the"," the",4.968
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",70,"Una entrenadora se traga el paper on the field.",76.67608269,8," field"," field_.",7.760508
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",74,"Un primo baila un cucumber at the wedding.",69.27539073,2," primo"," prim_o",11.28518793
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",74,"Un primo baila un cucumber at the wedding.",69.27539073,3," baila"," bail_a",16.5110033
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",74,"Un primo baila un cucumber at the wedding.",69.27539073,4," un"," un",3.5858955
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",74,"Un primo baila un cucumber at the wedding.",69.27539073,5," cucumber"," cuc_umber",17.4860637
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",74,"Un primo baila un cucumber at the wedding.",69.27539073,6," at"," at",12.41308
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",74,"Un primo baila un cucumber at the wedding.",69.27539073,7," the"," the",0.519545
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",74,"Un primo baila un cucumber at the wedding.",69.27539073,8," wedding"," wedding_.",7.4746153
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",78,"Un químico vierte el horse into the bowl.",66.49707553,2," químico"," qu_í_m_ico",15.25643676
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",78,"Un químico vierte el horse into the bowl.",66.49707553,3," vierte"," v_ier_te",12.66577007
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",78,"Un químico vierte el horse into the bowl.",66.49707553,4," el"," el",4.5096326
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",78,"Un químico vierte el horse into the bowl.",66.49707553,5," horse"," horse",18.339624
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",78,"Un químico vierte el horse into the bowl.",66.49707553,6," into"," into",4.9112134
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",78,"Un químico vierte el horse into the bowl.",66.49707553,7," the"," the",1.049744
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",78,"Un químico vierte el horse into the bowl.",66.49707553,8," bowl"," bowl_.",9.7646547
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",103,"Un dramaturgo escribe un mirror in the basement.",64.95881794,2," dramaturgo"," dram_atur_go",15.16371316
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",103,"Un dramaturgo escribe un mirror in the basement.",64.95881794,3," escribe"," esc_ribe",3.46647328
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",103,"Un dramaturgo escribe un mirror in the basement.",64.95881794,4," un"," un",2.176029
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",103,"Un dramaturgo escribe un mirror in the basement.",64.95881794,5," mirror"," mirror",21.051907
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",103,"Un dramaturgo escribe un mirror in the basement.",64.95881794,6," in"," in",7.7925086
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",103,"Un dramaturgo escribe un mirror in the basement.",64.95881794,7," the"," the",3.2411864
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",103,"Un dramaturgo escribe un mirror in the basement.",64.95881794,8," basement"," basement_.",12.0670005
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",107,"La tía devora la dinner in the kitchen.",54.5461605,2," tía"," t_ía",10.8562786
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",107,"La tía devora la dinner in the kitchen.",54.5461605,3," devora"," dev_ora",13.229685
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",107,"La tía devora la dinner in the kitchen.",54.5461605,4," la"," la",2.7121155
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",107,"La tía devora la dinner in the kitchen.",54.5461605,5," dinner"," dinner",13.829416
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",107,"La tía devora la dinner in the kitchen.",54.5461605,6," in"," in",7.758046
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",107,"La tía devora la dinner in the kitchen.",54.5461605,7," the"," the",1.4076159
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",107,"La tía devora la dinner in the kitchen.",54.5461605,8," kitchen"," kitchen_.",4.7530035
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",111,"El niño derrama una race on the table.",57.67012474,2," niño"," ni_ño",10.04531214
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",111,"El niño derrama una race on the table.",57.67012474,3," derrama"," der_rama",11.0517475
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",111,"El niño derrama una race on the table.",57.67012474,4," una"," un_a",3.0967879
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",111,"El niño derrama una race on the table.",57.67012474,5," race"," race",16.913498
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",111,"El niño derrama una race on the table.",57.67012474,6," on"," on",9.2333145
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",111,"El niño derrama una race on the table.",57.67012474,7," the"," the",1.1657283
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",111,"El niño derrama una race on the table.",57.67012474,8," table"," table_.",6.1637364
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",115,"El zorro consume un background at the puddle.",72.1477184,2," zorro"," z_or_ro",11.2804095
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",115,"El zorro consume un background at the puddle.",72.1477184,3," consume"," consume",13.29124
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",115,"El zorro consume un background at the puddle.",72.1477184,4," un"," un",3.0794063
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",115,"El zorro consume un background at the puddle.",72.1477184,5," background"," background",16.250566
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",115,"El zorro consume un background at the puddle.",72.1477184,6," at"," at",9.258104
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",115,"El zorro consume un background at the puddle.",72.1477184,7," the"," the",4.0204945
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",115,"El zorro consume un background at the puddle.",72.1477184,8," puddle"," p_uddle_.",14.9674981
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",119,"El limpiador sorbe el chess in the store.",66.85537691,2," limpiador"," lim_pi_ador",14.80637245
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",119,"El limpiador sorbe el chess in the store.",66.85537691,3," sorbe"," sor_be",15.935207
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",119,"El limpiador sorbe el chess in the store.",66.85537691,4," el"," el",2.1627474
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",119,"El limpiador sorbe el chess in the store.",66.85537691,5," chess"," chess",14.685979
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",119,"El limpiador sorbe el chess in the store.",66.85537691,6," in"," in",8.428787
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",119,"El limpiador sorbe el chess in the store.",66.85537691,7," the"," the",4.190496
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",119,"El limpiador sorbe el chess in the store.",66.85537691,8," store"," store_.",6.64578806
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",141,"El sobrino mastica el elevator in his house.",72.2234915,2," sobrino"," so_br_ino",13.3258203
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",141,"El sobrino mastica el elevator in his house.",72.2234915,3," mastica"," m_astic_a",18.2440042
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",141,"El sobrino mastica el elevator in his house.",72.2234915,4," el"," el",2.217555
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",141,"El sobrino mastica el elevator in his house.",72.2234915,5," elevator"," elevator",15.678855
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",141,"El sobrino mastica el elevator in his house.",72.2234915,6," in"," in",10.244059
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",141,"El sobrino mastica el elevator in his house.",72.2234915,7," his"," his",5.324898
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",141,"El sobrino mastica el elevator in his house.",72.2234915,8," house"," house_.",7.1883
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",145,"El enfermero come el essay in the lobby.",67.59870659,2," enfermero"," en_fer_mer_o",14.14147739
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",145,"El enfermero come el essay in the lobby.",67.59870659,3," come"," come",7.489692
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",145,"El enfermero come el essay in the lobby.",67.59870659,4," el"," el",4.3580384
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",145,"El enfermero come el essay in the lobby.",67.59870659,5," essay"," essay",14.570753
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",145,"El enfermero come el essay in the lobby.",67.59870659,6," in"," in",9.506471
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",145,"El enfermero come el essay in the lobby.",67.59870659,7," the"," the",5.0256615
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",145,"El enfermero come el essay in the lobby.",67.59870659,8," lobby"," lobby_.",12.5066133
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",149,"Una guía fríe la cloud in the pot.",81.5211274,1,"na","na",4.9315605
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",149,"Una guía fríe la cloud in the pot.",81.5211274,2," guía"," gu_ía",8.0176977
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",149,"Una guía fríe la cloud in the pot.",81.5211274,3," fríe"," fr_í_e",22.0356136
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",149,"Una guía fríe la cloud in the pot.",81.5211274,4," la"," la",4.789732
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",149,"Una guía fríe la cloud in the pot.",81.5211274,5," cloud"," cloud",14.809425
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",149,"Una guía fríe la cloud in the pot.",81.5211274,6," in"," in",8.230335
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",149,"Una guía fríe la cloud in the pot.",81.5211274,7," the"," the",5.122861
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",149,"Una guía fríe la cloud in the pot.",81.5211274,8," pot"," pot_.",13.5839026
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",153,"El tío cocina un bridge with the beans.",69.4404352,2," tío"," t_í_o",12.2862519
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",153,"El tío cocina un bridge with the beans.",69.4404352,3," cocina"," coc_ina",11.8567677
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",153,"El tío cocina un bridge with the beans.",69.4404352,4," un"," un",4.4115973
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",153,"El tío cocina un bridge with the beans.",69.4404352,5," bridge"," bridge",16.3755
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",153,"El tío cocina un bridge with the beans.",69.4404352,6," with"," with",11.146285
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",153,"El tío cocina un bridge with the beans.",69.4404352,7," the"," the",2.8002155
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",153,"El tío cocina un bridge with the beans.",69.4404352,8," beans"," beans_.",10.5638178
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",157,"Un empresario vuela el boat over the state.",76.70500839,2," empresario"," em_pres_ario",14.23307019
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",157,"Un empresario vuela el boat over the state.",76.70500839,3," vuela"," v_uel_a",15.6077117
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",157,"Un empresario vuela el boat over the state.",76.70500839,4," el"," el",5.6549873
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",157,"Un empresario vuela el boat over the state.",76.70500839,5," boat"," boat",15.121219
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",157,"Un empresario vuela el boat over the state.",76.70500839,6," over"," over",10.514976
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",157,"Un empresario vuela el boat over the state.",76.70500839,7," the"," the",1.1544852
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",157,"Un empresario vuela el boat over the state.",76.70500839,8," state"," state_.",14.418559
"Spanish","Spanish --> English","CS","sense","CS_sense",23,"Un padrino vuela el plane over the city.",61.94529279,2," padrino"," pad_r_ino",13.58289609
"Spanish","Spanish --> English","CS","sense","CS_sense",23,"Un padrino vuela el plane over the city.",61.94529279,3," vuela"," v_uel_a",13.7905126
"Spanish","Spanish --> English","CS","sense","CS_sense",23,"Un padrino vuela el plane over the city.",61.94529279,4," el"," el",4.820731
"Spanish","Spanish --> English","CS","sense","CS_sense",23,"Un padrino vuela el plane over the city.",61.94529279,5," plane"," plane",9.039573
"Spanish","Spanish --> English","CS","sense","CS_sense",23,"Un padrino vuela el plane over the city.",61.94529279,6," over"," over",12.739905
"Spanish","Spanish --> English","CS","sense","CS_sense",23,"Un padrino vuela el plane over the city.",61.94529279,7," the"," the",0.8284061
"Spanish","Spanish --> English","CS","sense","CS_sense",23,"Un padrino vuela el plane over the city.",61.94529279,8," city"," city_.",7.143269
"Spanish","Spanish --> English","CS","sense","CS_sense",27,"El caminante cocina un chicken on the fire.",68.8341285,2," caminante"," c_amin_ante",12.6703208
"Spanish","Spanish --> English","CS","sense","CS_sense",27,"El caminante cocina un chicken on the fire.",68.8341285,3," cocina"," coc_ina",16.755376
"Spanish","Spanish --> English","CS","sense","CS_sense",27,"El caminante cocina un chicken on the fire.",68.8341285,4," un"," un",4.310469
"Spanish","Spanish --> English","CS","sense","CS_sense",27,"El caminante cocina un chicken on the fire.",68.8341285,5," chicken"," chicken",13.949586
"Spanish","Spanish --> English","CS","sense","CS_sense",27,"El caminante cocina un chicken on the fire.",68.8341285,6," on"," on",9.955357
"Spanish","Spanish --> English","CS","sense","CS_sense",27,"El caminante cocina un chicken on the fire.",68.8341285,7," the"," the",1.13071
"Spanish","Spanish --> English","CS","sense","CS_sense",27,"El caminante cocina un chicken on the fire.",68.8341285,8," fire"," fire_.",10.0623097
"Spanish","Spanish --> English","CS","sense","CS_sense",29,"La trabajadora mastica el gum in the building.",62.49306239,2," trabajadora"," tr_ab_aj_ad_ora",11.4266926
"Spanish","Spanish --> English","CS","sense","CS_sense",29,"La trabajadora mastica el gum in the building.",62.49306239,3," mastica"," m_astic_a",15.4872718
"Spanish","Spanish --> English","CS","sense","CS_sense",29,"La trabajadora mastica el gum in the building.",62.49306239,4," el"," el",2.4563472
"Spanish","Spanish --> English","CS","sense","CS_sense",29,"La trabajadora mastica el gum in the building.",62.49306239,5," gum"," gum",4.356952
"Spanish","Spanish --> English","CS","sense","CS_sense",29,"La trabajadora mastica el gum in the building.",62.49306239,6," in"," in",8.871969
"Spanish","Spanish --> English","CS","sense","CS_sense",29,"La trabajadora mastica el gum in the building.",62.49306239,7," the"," the",5.4686418
"Spanish","Spanish --> English","CS","sense","CS_sense",29,"La trabajadora mastica el gum in the building.",62.49306239,8," building"," building_.",14.425188
"Spanish","Spanish --> English","CS","sense","CS_sense",33,"El sacerdote come el avocado in the church.",53.23298131,2," sacerdote"," sac_erd_ote",8.954164908
"Spanish","Spanish --> English","CS","sense","CS_sense",33,"El sacerdote come el avocado in the church.",53.23298131,3," come"," come",9.614936
"Spanish","Spanish --> English","CS","sense","CS_sense",33,"El sacerdote come el avocado in the church.",53.23298131,4," el"," el",2.561389
"Spanish","Spanish --> English","CS","sense","CS_sense",33,"El sacerdote come el avocado in the church.",53.23298131,5," avocado"," avocado",11.6447
"Spanish","Spanish --> English","CS","sense","CS_sense",33,"El sacerdote come el avocado in the church.",53.23298131,6," in"," in",11.216397
"Spanish","Spanish --> English","CS","sense","CS_sense",33,"El sacerdote come el avocado in the church.",53.23298131,7," the"," the",4.571188
"Spanish","Spanish --> English","CS","sense","CS_sense",33,"El sacerdote come el avocado in the church.",53.23298131,8," church"," church_.",4.6702064
"Spanish","Spanish --> English","CS","sense","CS_sense",37,"Un carnicero fríe la meat with the pepper.",69.75724054,2," carnicero"," car_nic_ero",18.66686292
"Spanish","Spanish --> English","CS","sense","CS_sense",37,"Un carnicero fríe la meat with the pepper.",69.75724054,3," fríe"," fr_í_e",11.04881632
"Spanish","Spanish --> English","CS","sense","CS_sense",37,"Un carnicero fríe la meat with the pepper.",69.75724054,4," la"," la",3.0372543
"Spanish","Spanish --> English","CS","sense","CS_sense",37,"Un carnicero fríe la meat with the pepper.",69.75724054,5," meat"," meat",12.969483
"Spanish","Spanish --> English","CS","sense","CS_sense",37,"Un carnicero fríe la meat with the pepper.",69.75724054,6," with"," with",8.887111
"Spanish","Spanish --> English","CS","sense","CS_sense",37,"Un carnicero fríe la meat with the pepper.",69.75724054,7," the"," the",4.036754
"Spanish","Spanish --> English","CS","sense","CS_sense",37,"Un carnicero fríe la meat with the pepper.",69.75724054,8," pepper"," pepper_.",11.110959
"Spanish","Spanish --> English","CS","sense","CS_sense",61,"Doña Jones inhala el smoke at the campsite.",70.74864757,1,"ña","ña",10.231174
"Spanish","Spanish --> English","CS","sense","CS_sense",61,"Doña Jones inhala el smoke at the campsite.",70.74864757,2," Jones"," Jones",11.14102
"Spanish","Spanish --> English","CS","sense","CS_sense",61,"Doña Jones inhala el smoke at the campsite.",70.74864757,3," inhala"," inh_ala",13.1453289
"Spanish","Spanish --> English","CS","sense","CS_sense",61,"Doña Jones inhala el smoke at the campsite.",70.74864757,4," el"," el",2.1103883
"Spanish","Spanish --> English","CS","sense","CS_sense",61,"Doña Jones inhala el smoke at the campsite.",70.74864757,5," smoke"," smoke",9.682323
"Spanish","Spanish --> English","CS","sense","CS_sense",61,"Doña Jones inhala el smoke at the campsite.",70.74864757,6," at"," at",10.560879
"Spanish","Spanish --> English","CS","sense","CS_sense",61,"Doña Jones inhala el smoke at the campsite.",70.74864757,7," the"," the",0.85732776
"Spanish","Spanish --> English","CS","sense","CS_sense",61,"Doña Jones inhala el smoke at the campsite.",70.74864757,8," campsite"," camps_ite_.",13.02020661
"Spanish","Spanish --> English","CS","sense","CS_sense",65,"La anfitriona hornea el turkey in the afternoon.",57.29136631,2," anfitriona"," an_fit_r_iona",12.04665821
"Spanish","Spanish --> English","CS","sense","CS_sense",65,"La anfitriona hornea el turkey in the afternoon.",57.29136631,3," hornea"," hor_nea",14.5359005
"Spanish","Spanish --> English","CS","sense","CS_sense",65,"La anfitriona hornea el turkey in the afternoon.",57.29136631,4," el"," el",2.7169333
"Spanish","Spanish --> English","CS","sense","CS_sense",65,"La anfitriona hornea el turkey in the afternoon.",57.29136631,5," turkey"," turkey",12.309323
"Spanish","Spanish --> English","CS","sense","CS_sense",65,"La anfitriona hornea el turkey in the afternoon.",57.29136631,6," in"," in",7.299699
"Spanish","Spanish --> English","CS","sense","CS_sense",65,"La anfitriona hornea el turkey in the afternoon.",57.29136631,7," the"," the",1.2090288
"Spanish","Spanish --> English","CS","sense","CS_sense",65,"La anfitriona hornea el turkey in the afternoon.",57.29136631,8," afternoon"," afternoon_.",7.1738235
"Spanish","Spanish --> English","CS","sense","CS_sense",69,"Una médica bebe el wine at the reception.",67.98391429,1,"na","na",4.9322767
"Spanish","Spanish --> English","CS","sense","CS_sense",69,"Una médica bebe el wine at the reception.",67.98391429,2," médica"," m_é_d_ica",12.37947109
"Spanish","Spanish --> English","CS","sense","CS_sense",69,"Una médica bebe el wine at the reception.",67.98391429,3," bebe"," be_be",11.4309252
"Spanish","Spanish --> English","CS","sense","CS_sense",69,"Una médica bebe el wine at the reception.",67.98391429,4," el"," el",4.6711073
"Spanish","Spanish --> English","CS","sense","CS_sense",69,"Una médica bebe el wine at the reception.",67.98391429,5," wine"," wine",12.484684
"Spanish","Spanish --> English","CS","sense","CS_sense",69,"Una médica bebe el wine at the reception.",67.98391429,6," at"," at",9.268448
"Spanish","Spanish --> English","CS","sense","CS_sense",69,"Una médica bebe el wine at the reception.",67.98391429,7," the"," the",2.587997
"Spanish","Spanish --> English","CS","sense","CS_sense",69,"Una médica bebe el wine at the reception.",67.98391429,8," reception"," reception_.",10.229005
"Spanish","Spanish --> English","CS","sense","CS_sense",73,"Un abuelo canta una tune in his garden.",57.87968923,2," abuelo"," ab_uel_o",12.50996931
"Spanish","Spanish --> English","CS","sense","CS_sense",73,"Un abuelo canta una tune in his garden.",57.87968923,3," canta"," c_anta",9.0468903
"Spanish","Spanish --> English","CS","sense","CS_sense",73,"Un abuelo canta una tune in his garden.",57.87968923,4," una"," un_a",2.084861517
"Spanish","Spanish --> English","CS","sense","CS_sense",73,"Un abuelo canta una tune in his garden.",57.87968923,5," tune"," tune",16.195766
"Spanish","Spanish --> English","CS","sense","CS_sense",73,"Un abuelo canta una tune in his garden.",57.87968923,6," in"," in",7.855896
"Spanish","Spanish --> English","CS","sense","CS_sense",73,"Un abuelo canta una tune in his garden.",57.87968923,7," his"," his",3.9335446
"Spanish","Spanish --> English","CS","sense","CS_sense",73,"Un abuelo canta una tune in his garden.",57.87968923,8," garden"," garden_.",6.2527615
"Spanish","Spanish --> English","CS","sense","CS_sense",77,"La sobrina pela una carrot in the sink.",71.81354573,2," sobrina"," so_br_ina",12.5438913
"Spanish","Spanish --> English","CS","sense","CS_sense",77,"La sobrina pela una carrot in the sink.",71.81354573,3," pela"," p_ela",17.2363685
"Spanish","Spanish --> English","CS","sense","CS_sense",77,"La sobrina pela una carrot in the sink.",71.81354573,4," una"," un_a",4.29345973
"Spanish","Spanish --> English","CS","sense","CS_sense",77,"La sobrina pela una carrot in the sink.",71.81354573,5," carrot"," carrot",16.330854
"Spanish","Spanish --> English","CS","sense","CS_sense",77,"La sobrina pela una carrot in the sink.",71.81354573,6," in"," in",9.661897
"Spanish","Spanish --> English","CS","sense","CS_sense",77,"La sobrina pela una carrot in the sink.",71.81354573,7," the"," the",1.9349602
"Spanish","Spanish --> English","CS","sense","CS_sense",77,"La sobrina pela una carrot in the sink.",71.81354573,8," sink"," sink_.",9.812115
"Spanish","Spanish --> English","CS","sense","CS_sense",101,"Una prima vierte el dye onto the blanket.",70.4630596,1,"na","na",4.9322767
"Spanish","Spanish --> English","CS","sense","CS_sense",101,"Una prima vierte el dye onto the blanket.",70.4630596,2," prima"," prim_a",8.8987815
"Spanish","Spanish --> English","CS","sense","CS_sense",101,"Una prima vierte el dye onto the blanket.",70.4630596,3," vierte"," v_ier_te",19.8717143
"Spanish","Spanish --> English","CS","sense","CS_sense",101,"Una prima vierte el dye onto the blanket.",70.4630596,4," el"," el",1.6727118
"Spanish","Spanish --> English","CS","sense","CS_sense",101,"Una prima vierte el dye onto the blanket.",70.4630596,5," dye"," dye",12.045797
"Spanish","Spanish --> English","CS","sense","CS_sense",101,"Una prima vierte el dye onto the blanket.",70.4630596,6," onto"," onto",8.683071
"Spanish","Spanish --> English","CS","sense","CS_sense",101,"Una prima vierte el dye onto the blanket.",70.4630596,7," the"," the",2.0117743
"Spanish","Spanish --> English","CS","sense","CS_sense",101,"Una prima vierte el dye onto the blanket.",70.4630596,8," blanket"," blanket_.",12.346933
"Spanish","Spanish --> English","CS","sense","CS_sense",105,"Un invitado baila un waltz at the party.",51.00285673,2," invitado"," inv_it_ado",11.97416654
"Spanish","Spanish --> English","CS","sense","CS_sense",105,"Un invitado baila un waltz at the party.",51.00285673,3," baila"," bail_a",10.7475934
"Spanish","Spanish --> English","CS","sense","CS_sense",105,"Un invitado baila un waltz at the party.",51.00285673,4," un"," un",2.5857818
"Spanish","Spanish --> English","CS","sense","CS_sense",105,"Un invitado baila un waltz at the party.",51.00285673,5," waltz"," w_alt_z",6.152233093
"Spanish","Spanish --> English","CS","sense","CS_sense",105,"Un invitado baila un waltz at the party.",51.00285673,6," at"," at",11.492383
"Spanish","Spanish --> English","CS","sense","CS_sense",105,"Un invitado baila un waltz at the party.",51.00285673,7," the"," the",3.2929304
"Spanish","Spanish --> English","CS","sense","CS_sense",105,"Un invitado baila un waltz at the party.",51.00285673,8," party"," party_.",4.7577685
"Spanish","Spanish --> English","CS","sense","CS_sense",109,"Un vendedor toma una pill on the road.",52.4776478,2," vendedor"," v_ended_or",11.3686024
"Spanish","Spanish --> English","CS","sense","CS_sense",109,"Un vendedor toma una pill on the road.",52.4776478,3," toma"," to_ma",7.2400056
"Spanish","Spanish --> English","CS","sense","CS_sense",109,"Un vendedor toma una pill on the road.",52.4776478,4," una"," un_a",2.0907673
"Spanish","Spanish --> English","CS","sense","CS_sense",109,"Un vendedor toma una pill on the road.",52.4776478,5," pill"," pill",13.917895
"Spanish","Spanish --> English","CS","sense","CS_sense",109,"Un vendedor toma una pill on the road.",52.4776478,6," on"," on",7.6411858
"Spanish","Spanish --> English","CS","sense","CS_sense",109,"Un vendedor toma una pill on the road.",52.4776478,7," the"," the",2.8076742
"Spanish","Spanish --> English","CS","sense","CS_sense",109,"Un vendedor toma una pill on the road.",52.4776478,8," road"," road_.",7.4115175
"Spanish","Spanish --> English","CS","sense","CS_sense",113,"Una niña lee una magazine during the class.",57.32562971,1,"na","na",4.9322767
"Spanish","Spanish --> English","CS","sense","CS_sense",113,"Una niña lee una magazine during the class.",57.32562971,2," niña"," ni_ña",9.15906871
"Spanish","Spanish --> English","CS","sense","CS_sense",113,"Una niña lee una magazine during the class.",57.32562971,3," lee"," le_e",7.33951
"Spanish","Spanish --> English","CS","sense","CS_sense",113,"Una niña lee una magazine during the class.",57.32562971,4," una"," un_a",3.453979
"Spanish","Spanish --> English","CS","sense","CS_sense",113,"Una niña lee una magazine during the class.",57.32562971,5," magazine"," magazine",10.630809
"Spanish","Spanish --> English","CS","sense","CS_sense",113,"Una niña lee una magazine during the class.",57.32562971,6," during"," during",14.336518
"Spanish","Spanish --> English","CS","sense","CS_sense",113,"Una niña lee una magazine during the class.",57.32562971,7," the"," the",1.6327941
"Spanish","Spanish --> English","CS","sense","CS_sense",113,"Una niña lee una magazine during the class.",57.32562971,8," class"," class_.",5.8406742
"Spanish","Spanish --> English","CS","sense","CS_sense",117,"Una corredora se traga el water on the track.",67.03493024,0,"na","na",4.9324765
"Spanish","Spanish --> English","CS","sense","CS_sense",117,"Una corredora se traga el water on the track.",67.03493024,1," corredora"," cor_red_ora",12.80183424
"Spanish","Spanish --> English","CS","sense","CS_sense",117,"Una corredora se traga el water on the track.",67.03493024,2," se"," se",3.8828976
"Spanish","Spanish --> English","CS","sense","CS_sense",117,"Una corredora se traga el water on the track.",67.03493024,3," traga"," tr_aga",12.900274
"Spanish","Spanish --> English","CS","sense","CS_sense",117,"Una corredora se traga el water on the track.",67.03493024,4," el"," el",2.796528
