"starting_lang","lang_switch","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",22,"Una abuela lee una roja revista durante la película.",68.71037801,3," lee"," le_e",8.7127015
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",22,"Una abuela lee una roja revista durante la película.",68.71037801,4," una"," un_a",2.26064873
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",22,"Una abuela lee una roja revista durante la película.",68.71037801,5," roja"," ro_ja",16.2851817
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",22,"Una abuela lee una roja revista durante la película.",68.71037801,6," revista"," rev_ista",4.753348235
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",22,"Una abuela lee una roja revista durante la película.",68.71037801,7," durante"," dur_ante",8.692657748
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",22,"Una abuela lee una roja revista durante la película.",68.71037801,8," la"," la",2.4227703
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",22,"Una abuela lee una roja revista durante la película.",68.71037801,9," película"," pel_í_cul_a_.",10.02986981
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",26,"Una madre toma una blanca pastilla durante la cita.",73.98876083,1,"na","na",4.9320645
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",26,"Una madre toma una blanca pastilla durante la cita.",73.98876083,2," madre"," mad_re",8.208168896
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",26,"Una madre toma una blanca pastilla durante la cita.",73.98876083,3," toma"," to_ma",7.868115875
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",26,"Una madre toma una blanca pastilla durante la cita.",73.98876083,4," una"," un_a",3.0399097
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",26,"Una madre toma una blanca pastilla durante la cita.",73.98876083,5," blanca"," bl_anca",17.238884
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",26,"Una madre toma una blanca pastilla durante la cita.",73.98876083,6," pastilla"," past_illa",6.924235397
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",26,"Una madre toma una blanca pastilla durante la cita.",73.98876083,7," durante"," dur_ante",8.801667258
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",26,"Una madre toma una blanca pastilla durante la cita.",73.98876083,8," la"," la",1.9354659
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",26,"Una madre toma una blanca pastilla durante la cita.",73.98876083,9," cita"," c_ita_.",15.0402493
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",30,"Un amigo baila un alemán vals en la acogida.",76.65642995,2," amigo"," am_igo",11.4217701
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",30,"Un amigo baila un alemán vals en la acogida.",76.65642995,3," baila"," bail_a",11.6574165
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",30,"Un amigo baila un alemán vals en la acogida.",76.65642995,4," un"," un",4.1927915
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",30,"Un amigo baila un alemán vals en la acogida.",76.65642995,5," alemán"," a_lem_án",15.34641602
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",30,"Un amigo baila un alemán vals en la acogida.",76.65642995,6," vals"," v_als",6.80965293
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",30,"Un amigo baila un alemán vals en la acogida.",76.65642995,7," en"," en",3.5752604
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",30,"Un amigo baila un alemán vals en la acogida.",76.65642995,8," la"," la",1.4803227
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",30,"Un amigo baila un alemán vals en la acogida.",76.65642995,9," acogida"," ac_og_ida_.",22.1727998
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",34,"Un hijo vierte el verde tinte sobre la camisa.",63.71989765,2," hijo"," hij_o",13.1447878
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",34,"Un hijo vierte el verde tinte sobre la camisa.",63.71989765,3," vierte"," v_ier_te",13.9766356
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",34,"Un hijo vierte el verde tinte sobre la camisa.",63.71989765,4," el"," el",2.288397
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",34,"Un hijo vierte el verde tinte sobre la camisa.",63.71989765,5," verde"," ver_de",9.5735312
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",34,"Un hijo vierte el verde tinte sobre la camisa.",63.71989765,6," tinte"," tint_e",10.40955132
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",34,"Un hijo vierte el verde tinte sobre la camisa.",63.71989765,7," sobre"," so_bre",2.83317022
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",34,"Un hijo vierte el verde tinte sobre la camisa.",63.71989765,8," la"," la",1.6056639
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",34,"Un hijo vierte el verde tinte sobre la camisa.",63.71989765,9," camisa"," cam_isa_.",9.88816061
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,0,"na","na",4.932543
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,1," jugadora"," jug_ad_ora",12.03003672
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,2," se"," se",3.5034795
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,3," traga"," tr_aga",11.7358832
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,4," el"," el",2.4018528
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,5," estadounidense"," est_ad_oun_id_ense",17.24427245
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,6," agua"," ag_ua",11.5217254
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,7," en"," en",4.1763716
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,8," el"," el",2.4492793
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",38,"Una jugadora se traga el estadounidense agua en el gimnasio.",79.63859425,9," gimnasio"," g_im_nas_io_.",9.643150283
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",60,"El abogado devora la alemana cena en la silla.",70.68272846,2," abogado"," ab_og_ado",10.14422004
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",60,"El abogado devora la alemana cena en la silla.",70.68272846,3," devora"," dev_ora",15.695367
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",60,"El abogado devora la alemana cena en la silla.",70.68272846,4," la"," la",4.659019
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",60,"El abogado devora la alemana cena en la silla.",70.68272846,5," alemana"," ale_man_a",13.97426985
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",60,"El abogado devora la alemana cena en la silla.",70.68272846,6," cena"," c_ena",13.8079246
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",60,"El abogado devora la alemana cena en la silla.",70.68272846,7," en"," en",4.0074034
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",60,"El abogado devora la alemana cena en la silla.",70.68272846,8," la"," la",0.82196075
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",60,"El abogado devora la alemana cena en la silla.",70.68272846,9," silla"," s_illa_.",7.57256382
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",64,"El cantante derrama una amarilla sopa en su piso.",63.55596301,2," cantante"," cant_ante",10.8477331
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",64,"El cantante derrama una amarilla sopa en su piso.",63.55596301,3," derrama"," der_rama",13.6118306
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",64,"El cantante derrama una amarilla sopa en su piso.",63.55596301,4," una"," un_a",2.32108996
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",64,"El cantante derrama una amarilla sopa en su piso.",63.55596301,5," amarilla"," am_ar_illa",10.8399337
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",64,"El cantante derrama una amarilla sopa en su piso.",63.55596301,6," sopa"," s_opa",9.1907172
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",64,"El cantante derrama una amarilla sopa en su piso.",63.55596301,7," en"," en",4.8500524
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",64,"El cantante derrama una amarilla sopa en su piso.",63.55596301,8," su"," su",2.5636218
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",64,"El cantante derrama una amarilla sopa en su piso.",63.55596301,9," piso"," p_iso_.",9.33098425
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",68,"El halcón consume un blanco pez en el río.",63.07248652,2," halcón"," hal_c_ón",12.81334991
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",68,"El halcón consume un blanco pez en el río.",63.07248652,3," consume"," consume",15.592021
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",68,"El halcón consume un blanco pez en el río.",63.07248652,4," un"," un",3.02354
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",68,"El halcón consume un blanco pez en el río.",63.07248652,5," blanco"," bl_anco",13.07189067
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",68,"El halcón consume un blanco pez en el río.",63.07248652,6," pez"," pe_z",10.984077
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",68,"El halcón consume un blanco pez en el río.",63.07248652,7," en"," en",3.925751
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",68,"El halcón consume un blanco pez en el río.",63.07248652,8," el"," el",1.0774165
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",68,"El halcón consume un blanco pez en el río.",63.07248652,9," río"," r_í_o_.",2.584440409
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",72,"Un hermano escribe el estadounidense libro en su habitación.",73.5291557,2," hermano"," her_man_o",12.12953857
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",72,"Un hermano escribe el estadounidense libro en su habitación.",73.5291557,3," escribe"," esc_ribe",12.7953134
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",72,"Un hermano escribe el estadounidense libro en su habitación.",73.5291557,4," el"," el",3.7307189
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",72,"Un hermano escribe el estadounidense libro en su habitación.",73.5291557,5," estadounidense"," est_ad_oun_id_ense",16.97778946
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",72,"Un hermano escribe el estadounidense libro en su habitación.",73.5291557,6," libro"," lib_ro",9.79718996
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",72,"Un hermano escribe el estadounidense libro en su habitación.",73.5291557,7," en"," en",6.1208916
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",72,"Un hermano escribe el estadounidense libro en su habitación.",73.5291557,8," su"," su",3.694917
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",72,"Un hermano escribe el estadounidense libro en su habitación.",73.5291557,9," habitación"," habit_aci_ón_.",8.282796813
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",76,"La empleada sorbe el verde jugo en la mañana.",61.80129837,2," empleada"," em_ple_ada",11.25852076
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",76,"La empleada sorbe el verde jugo en la mañana.",61.80129837,3," sorbe"," sor_be",19.52758
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",76,"La empleada sorbe el verde jugo en la mañana.",61.80129837,4," el"," el",1.1847486
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",76,"La empleada sorbe el verde jugo en la mañana.",61.80129837,5," verde"," ver_de",11.2814625
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",76,"La empleada sorbe el verde jugo en la mañana.",61.80129837,6," jugo"," jug_o",8.183975105
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",76,"La empleada sorbe el verde jugo en la mañana.",61.80129837,7," en"," en",6.3047595
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",76,"La empleada sorbe el verde jugo en la mañana.",61.80129837,8," la"," la",0.7366489
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",76,"La empleada sorbe el verde jugo en la mañana.",61.80129837,9," mañana"," ma_ñ_ana_.",3.323603002
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",103,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.78644334,2," Muñoz"," Mu_ñ_oz",14.85350944
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",103,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.78644334,3," mastica"," m_astic_a",20.385058
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",103,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.78644334,4," el"," el",3.4538517
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",103,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.78644334,5," verde"," ver_de",7.57096294
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",103,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.78644334,6," chicle"," ch_icle",5.3252258
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",103,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.78644334,7," durante"," dur_ante",10.11334917
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",103,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.78644334,8," el"," el",1.2080387
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",103,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.78644334,9," almuerzo"," al_m_uer_zo_.",5.876447596
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",107,"Doña López vuela el negro avión en la tarde.",71.01108698,1,"ña","ña",10.228872
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",107,"Doña López vuela el negro avión en la tarde.",71.01108698,2," López"," L_ó_pez",11.62942384
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",107,"Doña López vuela el negro avión en la tarde.",71.01108698,3," vuela"," v_uel_a",15.4034783
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",107,"Doña López vuela el negro avión en la tarde.",71.01108698,4," el"," el",5.2624893
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",107,"Doña López vuela el negro avión en la tarde.",71.01108698,5," negro"," negro",11.137643
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",107,"Doña López vuela el negro avión en la tarde.",71.01108698,6," avión"," av_i_ón",5.61056666
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",107,"Doña López vuela el negro avión en la tarde.",71.01108698,7," en"," en",7.70449
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",107,"Doña López vuela el negro avión en la tarde.",71.01108698,8," la"," la",1.1835204
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",107,"Doña López vuela el negro avión en la tarde.",71.01108698,9," tarde"," t_arde_.",2.850603474
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",111,"Una esposa fríe la roja carne con las hierbas.",77.87645216,1,"na","na",4.9315605
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",111,"Una esposa fríe la roja carne con las hierbas.",77.87645216,2," esposa"," es_pos_a",10.95566448
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",111,"Una esposa fríe la roja carne con las hierbas.",77.87645216,3," fríe"," fr_í_e",21.8107389
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",111,"Una esposa fríe la roja carne con las hierbas.",77.87645216,4," la"," la",3.1460936
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",111,"Una esposa fríe la roja carne con las hierbas.",77.87645216,5," roja"," ro_ja",18.4050955
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",111,"Una esposa fríe la roja carne con las hierbas.",77.87645216,6," carne"," car_ne",3.71479963
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",111,"Una esposa fríe la roja carne con las hierbas.",77.87645216,7," con"," con",4.145328
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",111,"Una esposa fríe la roja carne con las hierbas.",77.87645216,8," las"," las",4.8589563
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",111,"Una esposa fríe la roja carne con las hierbas.",77.87645216,9," hierbas"," hier_bas_.",5.908215256
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",115,"Doña Harris cocina un blanco pollo en la sartén.",66.89170207,1,"ña","ña",10.229146
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",115,"Doña Harris cocina un blanco pollo en la sartén.",66.89170207,2," Harris"," Harris",12.822245
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",115,"Doña Harris cocina un blanco pollo en la sartén.",66.89170207,3," cocina"," coc_ina",13.6676164
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",115,"Doña Harris cocina un blanco pollo en la sartén.",66.89170207,4," un"," un",2.5453289
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",115,"Doña Harris cocina un blanco pollo en la sartén.",66.89170207,5," blanco"," bl_anco",13.66917943
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",115,"Doña Harris cocina un blanco pollo en la sartén.",66.89170207,6," pollo"," poll_o",3.074576426
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",115,"Doña Harris cocina un blanco pollo en la sartén.",66.89170207,7," en"," en",3.260733
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",115,"Doña Harris cocina un blanco pollo en la sartén.",66.89170207,8," la"," la",4.1908774
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",115,"Doña Harris cocina un blanco pollo en la sartén.",66.89170207,9," sartén"," s_art_én_.",3.431999523
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",119,"Don Johnson come el verde aguacate en su oficina.",80.28447811,2," Johnson"," Johnson",8.657432
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",119,"Don Johnson come el verde aguacate en su oficina.",80.28447811,3," come"," come",13.192195
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",119,"Don Johnson come el verde aguacate en su oficina.",80.28447811,4," el"," el",10.471305
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",119,"Don Johnson come el verde aguacate en su oficina.",80.28447811,5," verde"," ver_de",12.216663
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",119,"Don Johnson come el verde aguacate en su oficina.",80.28447811,6," aguacate"," ag_u_ac_ate",10.43493288
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",119,"Don Johnson come el verde aguacate en su oficina.",80.28447811,7," en"," en",7.9738474
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",119,"Don Johnson come el verde aguacate en su oficina.",80.28447811,8," su"," su",3.117196
