"starting_lang","lang_switch","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",63,"El cantante derrama una amarilla sopa en su piso.",63.52759547,4," una"," un_a",2.32505247
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",63,"El cantante derrama una amarilla sopa en su piso.",63.52759547,5," amarilla"," am_ar_illa",10.83438853
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",63,"El cantante derrama una amarilla sopa en su piso.",63.52759547,6," sopa"," s_opa",9.162813
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",63,"El cantante derrama una amarilla sopa en su piso.",63.52759547,7," en"," en",4.8562565
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",63,"El cantante derrama una amarilla sopa en su piso.",63.52759547,8," su"," su",2.56861
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",63,"El cantante derrama una amarilla sopa en su piso.",63.52759547,9," piso"," p_iso_.",9.31877347
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",67,"El abogado devora la alemana cena en la silla.",70.27912313,2," abogado"," ab_og_ado",10.14709004
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",67,"El abogado devora la alemana cena en la silla.",70.27912313,3," devora"," dev_ora",15.6699126
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",67,"El abogado devora la alemana cena en la silla.",70.27912313,4," la"," la",4.6586833
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",67,"El abogado devora la alemana cena en la silla.",70.27912313,5," alemana"," ale_man_a",13.87716343
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",67,"El abogado devora la alemana cena en la silla.",70.27912313,6," cena"," c_ena",13.3880334
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",67,"El abogado devora la alemana cena en la silla.",70.27912313,7," en"," en",4.0903273
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",67,"El abogado devora la alemana cena en la silla.",70.27912313,8," la"," la",0.72106946
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",67,"El abogado devora la alemana cena en la silla.",70.27912313,9," silla"," s_illa_.",7.7268436
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",71,"El halcón consume un blanco pez en el río.",62.70810905,2," halcón"," hal_c_ón",12.81209556
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",71,"El halcón consume un blanco pez en el río.",62.70810905,3," consume"," consume",15.5816
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",71,"El halcón consume un blanco pez en el río.",62.70810905,4," un"," un",3.0121396
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",71,"El halcón consume un blanco pez en el río.",62.70810905,5," blanco"," bl_anco",13.10720373
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",71,"El halcón consume un blanco pez en el río.",62.70810905,6," pez"," pe_z",10.8852097
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",71,"El halcón consume un blanco pez en el río.",62.70810905,7," en"," en",3.8558788
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",71,"El halcón consume un blanco pez en el río.",62.70810905,8," el"," el",0.91923815
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",71,"El halcón consume un blanco pez en el río.",62.70810905,9," río"," r_í_o_.",2.534743547
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",75,"Un hermano escribe el estadounidense libro en su habitación.",73.49771388,2," hermano"," her_man_o",12.13778099
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",75,"Un hermano escribe el estadounidense libro en su habitación.",73.49771388,3," escribe"," esc_ribe",12.7947235
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",75,"Un hermano escribe el estadounidense libro en su habitación.",73.49771388,4," el"," el",3.6957958
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",75,"Un hermano escribe el estadounidense libro en su habitación.",73.49771388,5," estadounidense"," est_ad_oun_id_ense",16.96578437
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",75,"Un hermano escribe el estadounidense libro en su habitación.",73.49771388,6," libro"," lib_ro",9.7935861
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",75,"Un hermano escribe el estadounidense libro en su habitación.",73.49771388,7," en"," en",6.109088
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",75,"Un hermano escribe el estadounidense libro en su habitación.",73.49771388,8," su"," su",3.7018805
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",75,"Un hermano escribe el estadounidense libro en su habitación.",73.49771388,9," habitación"," habit_aci_ón_.",8.299074623
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",79,"La empleada sorbe el verde jugo en la mañana.",61.80854273,2," empleada"," em_ple_ada",11.25815229
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",79,"La empleada sorbe el verde jugo en la mañana.",61.80854273,3," sorbe"," sor_be",19.51328
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",79,"La empleada sorbe el verde jugo en la mañana.",61.80854273,4," el"," el",1.1845607
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",79,"La empleada sorbe el verde jugo en la mañana.",61.80854273,5," verde"," ver_de",11.282635
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",79,"La empleada sorbe el verde jugo en la mañana.",61.80854273,6," jugo"," jug_o",8.20465623
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",79,"La empleada sorbe el verde jugo en la mañana.",61.80854273,7," en"," en",6.311218
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",79,"La empleada sorbe el verde jugo en la mañana.",61.80854273,8," la"," la",0.7339195
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",79,"La empleada sorbe el verde jugo en la mañana.",61.80854273,9," mañana"," ma_ñ_ana_.",3.320121014
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",102,"Don Johnson come el verde aguacate en su oficina.",80.60542356,2," Johnson"," Johnson",8.657108
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",102,"Don Johnson come el verde aguacate en su oficina.",80.60542356,3," come"," come",13.195649
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",102,"Don Johnson come el verde aguacate en su oficina.",80.60542356,4," el"," el",10.462945
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",102,"Don Johnson come el verde aguacate en su oficina.",80.60542356,5," verde"," ver_de",12.2211503
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",102,"Don Johnson come el verde aguacate en su oficina.",80.60542356,6," aguacate"," ag_u_ac_ate",10.50204635
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",102,"Don Johnson come el verde aguacate en su oficina.",80.60542356,7," en"," en",8.302407
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",102,"Don Johnson come el verde aguacate en su oficina.",80.60542356,8," su"," su",2.8962212
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",102,"Don Johnson come el verde aguacate en su oficina.",80.60542356,9," oficina"," of_ic_ina_.",14.36789671
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",106,"Una esposa fríe la roja carne con las hierbas.",77.81570345,1,"na","na",4.932543
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",106,"Una esposa fríe la roja carne con las hierbas.",77.81570345,2," esposa"," es_pos_a",10.9525935
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",106,"Una esposa fríe la roja carne con las hierbas.",77.81570345,3," fríe"," fr_í_e",21.828102
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",106,"Una esposa fríe la roja carne con las hierbas.",77.81570345,4," la"," la",2.9948263
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",106,"Una esposa fríe la roja carne con las hierbas.",77.81570345,5," roja"," ro_ja",18.465529
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",106,"Una esposa fríe la roja carne con las hierbas.",77.81570345,6," carne"," car_ne",3.599769517
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",106,"Una esposa fríe la roja carne con las hierbas.",77.81570345,7," con"," con",4.1624293
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",106,"Una esposa fríe la roja carne con las hierbas.",77.81570345,8," las"," las",4.8898425
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",106,"Una esposa fríe la roja carne con las hierbas.",77.81570345,9," hierbas"," hier_bas_.",5.99006833
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",110,"Doña Harris cocina un blanco pollo en la sartén.",66.84658521,1,"ña","ña",10.231174
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",110,"Doña Harris cocina un blanco pollo en la sartén.",66.84658521,2," Harris"," Harris",12.819777
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",110,"Doña Harris cocina un blanco pollo en la sartén.",66.84658521,3," cocina"," coc_ina",13.66309705
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",110,"Doña Harris cocina un blanco pollo en la sartén.",66.84658521,4," un"," un",2.5400069
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",110,"Doña Harris cocina un blanco pollo en la sartén.",66.84658521,5," blanco"," bl_anco",13.67139937
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",110,"Doña Harris cocina un blanco pollo en la sartén.",66.84658521,6," pollo"," poll_o",3.073331119
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",110,"Doña Harris cocina un blanco pollo en la sartén.",66.84658521,7," en"," en",3.2635949
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",110,"Doña Harris cocina un blanco pollo en la sartén.",66.84658521,8," la"," la",4.208706
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",110,"Doña Harris cocina un blanco pollo en la sartén.",66.84658521,9," sartén"," s_art_én_.",3.375498913
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",114,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.89172678,2," Muñoz"," Mu_ñ_oz",14.85701726
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",114,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.89172678,3," mastica"," m_astic_a",20.391857
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",114,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.89172678,4," el"," el",3.4569042
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",114,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.89172678,5," verde"," ver_de",7.66363183
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",114,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.89172678,6," chicle"," ch_icle",5.334315549
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",114,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.89172678,7," durante"," dur_ante",10.12059915
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",114,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.89172678,8," el"," el",1.191381
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",114,"Don Muñoz mastica el verde chicle durante el almuerzo.",68.89172678,9," almuerzo"," al_m_uer_zo_.",5.876020795
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",118,"Doña López vuela el negro avión en la tarde.",71.01108698,1,"ña","ña",10.228872
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",118,"Doña López vuela el negro avión en la tarde.",71.01108698,2," López"," L_ó_pez",11.62942384
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",118,"Doña López vuela el negro avión en la tarde.",71.01108698,3," vuela"," v_uel_a",15.4034783
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",118,"Doña López vuela el negro avión en la tarde.",71.01108698,4," el"," el",5.2624893
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",118,"Doña López vuela el negro avión en la tarde.",71.01108698,5," negro"," negro",11.137643
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",118,"Doña López vuela el negro avión en la tarde.",71.01108698,6," avión"," av_i_ón",5.61056666
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",118,"Doña López vuela el negro avión en la tarde.",71.01108698,7," en"," en",7.70449
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",118,"Doña López vuela el negro avión en la tarde.",71.01108698,8," la"," la",1.1835204
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",118,"Doña López vuela el negro avión en la tarde.",71.01108698,9," tarde"," t_arde_.",2.850603474
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",142,"La hermana pela una amarilla zanahoria en la bolsa.",71.3876728,2," hermana"," her_man_a",10.55338573
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",142,"La hermana pela una amarilla zanahoria en la bolsa.",71.3876728,3," pela"," p_ela",17.13745
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",142,"La hermana pela una amarilla zanahoria en la bolsa.",71.3876728,4," una"," un_a",2.89882666
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",142,"La hermana pela una amarilla zanahoria en la bolsa.",71.3876728,5," amarilla"," am_ar_illa",13.66090083
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",142,"La hermana pela una amarilla zanahoria en la bolsa.",71.3876728,6," zanahoria"," z_an_ah_oria",9.804575276
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",142,"La hermana pela una amarilla zanahoria en la bolsa.",71.3876728,7," en"," en",5.0399
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",142,"La hermana pela una amarilla zanahoria en la bolsa.",71.3876728,8," la"," la",0.8332022
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",142,"La hermana pela una amarilla zanahoria en la bolsa.",71.3876728,9," bolsa"," b_ols_a_.",11.45943209
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",146,"Un gerente canta una estadounidense canción en el autobús.",73.23210074,2," gerente"," g_erent_e",13.28997776
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",146,"Un gerente canta una estadounidense canción en el autobús.",73.23210074,3," canta"," c_anta",14.8003349
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",146,"Un gerente canta una estadounidense canción en el autobús.",73.23210074,4," una"," un_a",3.33713565
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",146,"Un gerente canta una estadounidense canción en el autobús.",73.23210074,5," estadounidense"," est_ad_oun_id_ense",16.28970113
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",146,"Un gerente canta una estadounidense canción en el autobús.",73.23210074,6," canción"," can_ci_ón",6.622461118
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",146,"Un gerente canta una estadounidense canción en el autobús.",73.23210074,7," en"," en",5.988766
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",146,"Un gerente canta una estadounidense canción en el autobús.",73.23210074,8," el"," el",2.2670727
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",146,"Un gerente canta una estadounidense canción en el autobús.",73.23210074,9," autobús"," aut_ob_ú_s_.",10.63665149
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",150,"La hija inhala el negro humo en el salón.",51.63776854,2," hija"," hij_a",9.36554211
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",150,"La hija inhala el negro humo en el salón.",51.63776854,3," inhala"," inh_ala",14.43277167
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",150,"La hija inhala el negro humo en el salón.",51.63776854,4," el"," el",1.5440553
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",150,"La hija inhala el negro humo en el salón.",51.63776854,5," negro"," negro",11.66419
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",150,"La hija inhala el negro humo en el salón.",51.63776854,6," humo"," hum_o",2.240241809
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",150,"La hija inhala el negro humo en el salón.",51.63776854,7," en"," en",6.337713
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",150,"La hija inhala el negro humo en el salón.",51.63776854,8," el"," el",1.1030684
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",150,"La hija inhala el negro humo en el salón.",51.63776854,9," salón"," sal_ón_.",4.950186251
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",154,"Una jueza bebe el rojo vino en la noche.",61.4985177,1,"na","na",4.9315605
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",154,"Una jueza bebe el rojo vino en la noche.",61.4985177,2," jueza"," j_ue_za",13.3241343
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",154,"Una jueza bebe el rojo vino en la noche.",61.4985177,3," bebe"," be_be",12.226046
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",154,"Una jueza bebe el rojo vino en la noche.",61.4985177,4," el"," el",3.6393354
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",154,"Una jueza bebe el rojo vino en la noche.",61.4985177,5," rojo"," ro_jo",12.3470997
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",154,"Una jueza bebe el rojo vino en la noche.",61.4985177,6," vino"," v_ino",2.900241134
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",154,"Una jueza bebe el rojo vino en la noche.",61.4985177,7," en"," en",5.9177747
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",154,"Una jueza bebe el rojo vino en la noche.",61.4985177,8," la"," la",1.060696
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",154,"Una jueza bebe el rojo vino en la noche.",61.4985177,9," noche"," n_oche_.",5.151629962
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",158,"El fontanero hornea el alemán pavo en el horno.",76.16663757,2," fontanero"," font_an_ero",15.64975317
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",158,"El fontanero hornea el alemán pavo en el horno.",76.16663757,3," hornea"," hor_nea",21.189526
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",158,"El fontanero hornea el alemán pavo en el horno.",76.16663757,4," el"," el",2.6347418
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",158,"El fontanero hornea el alemán pavo en el horno.",76.16663757,5," alemán"," a_lem_án",12.30653342
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",158,"El fontanero hornea el alemán pavo en el horno.",76.16663757,6," pavo"," pav_o",13.68027473
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",158,"El fontanero hornea el alemán pavo en el horno.",76.16663757,7," en"," en",5.8625965
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",158,"El fontanero hornea el alemán pavo en el horno.",76.16663757,8," el"," el",1.0492779
"Spanish","Spanish -->Spanish","noCS","AdjN","noCS_AdjN","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",158,"El fontanero hornea el alemán pavo en el horno.",76.16663757,9," horno"," horn_o_.",3.793934056
"Spanish","Spanish -->Spanish","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH",21,"El niñero hornea la cazuela alemana para la cena.",70.66422022,2," niñero"," ni_ñ_ero",18.7909085
"Spanish","Spanish -->Spanish","noCS","NAdj","noCS_NAdj","MLWO","noCS_MLWO","CWH","noCS_CWH",21,"El niñero hornea la cazuela alemana para la cena.",70.66422022,3," hornea"," hor_nea",17.252059
